# x* y* theta* x y theta
13.21141948294542 0.4652871052024944 0.07005400000000001 13.02075679974755 -0.6016851057682771 -0.06471099999999998
13.71652034942031 0.4973890956537328 0.075242 13.53639305304605 -0.6431751202230311 -0.06733599999999998
14.24976856217465 0.5538540691015479 0.075073 14.051910861771 -0.6860741093618589 -0.07141099999999999
14.76203969297546 0.5874630805109119 0.08171500000000001 14.56634787791593 -0.7301821132412257 -0.07258199999999998
15.2870821965981 0.620976043860563 0.08494900000000001 15.08163182845731 -0.7758361063579393 -0.07520699999999998
15.82842875113427 0.6637300035268122 0.09013600000000002 15.59680325893861 -0.8227351408551026 -0.07783199999999998
16.35305779211135 0.7158740095152716 0.09289800000000001 16.11181447635295 -0.8713621580772806 -0.08190699999999998
16.87747315722305 0.7660750392036041 0.09172700000000002 16.62573704196825 -0.9210271251782857 -0.08307799999999999
17.39225548802695 0.8165540722197496 0.09691400000000003 17.1405243318172 -0.9719801506765579 -0.08570299999999997
17.9274445836721 0.8509400898690053 0.106008 17.6551922443849 -1.024178138237857 -0.08832799999999999
18.44598909490175 0.9325620505403771 0.104359 18.16970401920878 -1.077832117615247 -0.09095299999999998
18.94905796398196 0.9936360330162513 0.107593 18.6840837979937 -1.132731092713098 -0.093579
19.48342433560272 1.060215076882573 0.09605400000000003 19.19697033741979 -1.192067097343765 -0.112931
20.01901786436462 1.116847027236896 0.09054800000000003 19.70850122261476 -1.263364037428807 -0.126249
20.55667553240999 1.170227999290727 0.09768700000000004 20.22080643831861 -1.336407067084292 -0.128875
21.07033016352585 1.19386399884061 0.09506600000000004 20.73195990662031 -1.410540129273092 -0.131496
21.59142785627743 1.262216926576185 0.100257 21.24291838801751 -1.486012194918375 -0.134118
22.12299378973798 1.313134924069891 0.08014700000000004 21.75292260670797 -1.56834917832694 -0.158134
22.63407975299268 1.37930490038372 0.07948100000000004 22.2611527125496 -1.657424194777701 -0.160753
23.13483912174291 1.405092975538073 0.03198500000000004 22.76801350506087 -1.761941148809589 -0.209226
23.67713681669552 1.451768983638326 0.03968000000000004 23.27176042318099 -1.876498127180094 -0.21032
24.19377895737074 1.474368994110482 0.04724900000000004 23.77520172919695 -1.992382190986474 -0.21447
24.70967058551136 1.500836978091929 0.03681500000000004 24.27837630170412 -2.109417102527286 -0.217091
25.2358561030535 1.501217980536089 0.04590700000000004 24.78221742255633 -2.228350128096406 -0.219718
25.76942287015391 1.538422924482089 0.04328500000000005 25.2846408369675 -2.348574220893338 -0.22234
26.29913732026378 1.557088948813432 0.04847600000000005 25.78674754629746 -2.470114150926248 -0.2249619999999999
26.81315463706096 1.573443967125661 0.04976000000000005 26.28856029942253 -2.592859095818516 -0.227583
27.3464562751311 1.603308952848697 0.05299800000000005 26.79004932823777 -2.716920106076736 -0.230205
27.86345182148957 1.629139926317544 0.05775800000000004 27.29235649384221 -2.842173149130522 -0.231304
28.36656666529165 1.673194942518283 0.05751500000000005 27.79325463003577 -2.968594178181661 -0.235454
28.91302762407345 1.698969939090161 0.06814000000000005 28.2938795079196 -3.09610415155632 -0.236548
29.42614723236311 1.740844915243392 0.06399000000000003 28.79406623079193 -3.225314081913236 -0.240697
29.96037398386411 1.79006790285947 0.06527000000000002 29.29486300006287 -3.356081022540416 -0.243324
30.49256630765553 1.820683929021973 0.07046000000000002 29.79443197088266 -3.488045013041597 -0.245946
31.01592037472044 1.875618961190003 0.06783800000000001 30.2935288824078 -3.621402991473178 -0.248568
31.55157285766526 1.905854996193713 0.07302900000000002 30.79224600172299 -3.756177017671072 -0.25119
32.17270119445835 1.962063989935508 0.07393700000000002 31.36225375837772 -3.91164495546655 -0.254188
32.67328843548396 2.008435005960808 0.06061700000000003 31.85997301316458 -4.050755024272726 -0.2675080000000001
33.20256645495471 2.036713004110868 -0.003131999999999969 32.34949413579062 -4.214418070531509 -0.3312570000000001
33.71090859074837 2.040111005810743 0.002059000000000031 32.83536037308351 -4.389918152350744 -0.3338780000000001
34.22685399057365 2.041905006441175 0.005297000000000031 33.32076877148865 -4.566692292220655 -0.3365
34.77146129305737 2.053296007637307 0.01048800000000003 33.8057099537467 -4.74473835651125 -0.339121
35.30838608406256 2.066906010138426 0.01274900000000003 34.29018192562405 -4.924054345653022 -0.341743
35.83177113669355 2.068591012353261 0.01793500000000003 34.77509164020884 -5.104980243290066 -0.34437
36.39460892217239 2.105321974231348 0.01531300000000003 35.25861554728466 -5.286837205114609 -0.346991
36.91155296360639 2.120705972621086 0.01422000000000003 35.74172108948333 -5.469798037631291 -0.348085
37.43468642955557 2.112788979378343 0.02178900000000003 36.22430296474768 -5.65413698776686 -0.352234
38.04226157322854 2.137394027214337 0.02660500000000003 36.7752739582378 -5.866438988296077 -0.355231
38.55840641616445 2.15873902466296 0.02789000000000003 37.25679410175911 -6.053537039741808 -0.357853
39.14783759438392 2.201163027821205 0.02489300000000003 37.80656148977145 -6.268931187045138 -0.360849
39.67636128910221 2.220329017334901 0.02813100000000003 38.28702447307474 -6.458730176976801 -0.363471
40.21167090016979 2.261470003396174 0.03331700000000003 38.76789044632751 -6.650150162974617 -0.366097
40.74096498769368 2.274098010281843 0.03069500000000003 39.24734886742048 -6.842467328138627 -0.368719
41.25562848844303 2.285825990367815 0.03979200000000004 39.72630298784702 -7.036042372541783 -0.37134
41.80630504319554 2.307427972634071 0.03717100000000004 40.20474586610834 -7.230872323430491 -0.373962
42.32805050125242 2.334442988297611 0.03845500000000004 40.68267586962438 -7.426954328063771 -0.3765839999999999
42.84625460428685 2.377309006962441 0.04224500000000005 41.16020420337353 -7.624027456779189 -0.377677
43.36233106860761 2.398690026968173 0.04590700000000004 41.637119895285 -7.822563337151546 -0.381827
43.89797573172293 2.415832010227783 0.04719200000000003 42.11355983693196 -8.022242308437209 -0.384449
44.43411488208945 2.455806003110921 0.04804700000000003 42.59037210432683 -8.223548417114049 -0.385547
44.95367040671853 2.478168981566942 0.04780300000000003 43.06566726025053 -8.425935478603931 -0.389697
45.47845337326098 2.501973982160261 0.05494700000000002 43.54045159442348 -8.629513617645479 -0.392318
46.00117796842106 2.520879962848754 0.05861000000000002 44.01463696774771 -8.834494774671633 -0.396468
46.50594342496358 2.553627992304726 0.04528800000000002 44.48703671198626 -9.044750658506652 -0.40979
47.00404532435722 2.597579985945523 0.04266700000000002 44.95767532014663 -9.257844488856989 -0.4124119999999999
47.53452958530566 2.619090998186808 -0.004273999999999971 45.42222014836725 -9.484068427758762 -0.4593519999999999
48.05647166730301 2.625013998617852 0.000919000000000029 45.88135984998213 -9.719775275240824 -0.461971
48.59888820091991 2.635563983797133 0.002200000000000029 46.34087862419447 -9.957329165140305 -0.464597
49.11511373032994 2.654073023837566 -0.000419999999999971 46.79891652229769 -10.19564211238221 -0.467217
49.63002165616012 2.615693059129962 0.01648600000000003 47.25734086915574 -10.43530328545131 -0.469842
50.18299055379544 2.633906056416796 0.01539400000000003 47.71436726236448 -10.67556648894094 -0.470934
50.70751142016579 2.634444055474042 0.02058600000000003 48.17072789933697 -10.91707629886459 -0.473554
51.23799042223641 2.650932058457672 0.02577400000000003 48.6274092337088 -11.16003547166454 -0.4761799999999999
51.76747672395935 2.681608115976735 0.02650900000000003 49.08224996398986 -11.40393433702805 -0.4803269999999999
52.28574248940072 2.693693110093422 0.02876700000000004 49.53743552261609 -11.64968210909509 -0.4829519999999999
52.80845112556161 2.721737098559946 0.03005300000000003 49.99102594903093 -11.89636333608675 -0.4855719999999999
53.33709875415277 2.766035057376967 0.02743200000000003 50.44391032471022 -12.14432953397684 -0.4881929999999999
53.83892299148824 2.758290059466443 0.03847900000000003 50.89698920832932 -12.39394847628783 -0.4908179999999999
54.35268298529094 2.782031055884012 0.03738800000000003 51.34846153084582 -12.64403164806426 -0.4919089999999999
54.87595233448775 2.818076082729743 0.03714100000000004 51.80036045446972 -12.89577860387238 -0.4960619999999999
55.39772571452254 2.821347068523913 0.03927700000000003 52.25061783134825 -13.14848781121172 -0.5017389999999998
55.90381080788116 2.823772032584191 0.01488200000000003 52.69313183517453 -13.4142778105211 -0.5349229999999998
56.41062816746008 2.844453000228236 0.01225500000000003 53.13438517122055 -13.68499200960199 -0.53755
56.9265754687195 2.839184980554139 0.02623500000000003 53.57389823990758 -13.95622904830784 -0.540171
57.44399222519419 2.862030973771315 0.02263600000000003 54.01291641212123 -14.22875215318254 -0.542793
57.96306706778959 2.889340944884254 0.02783300000000003 54.4501945396668 -14.50178422975181 -0.5454089999999999
58.47729302173084 2.899912942684979 0.03009300000000003 54.88777927687021 -14.77660306870531 -0.5480319999999999
58.99464052136384 2.90821295923268 0.03235000000000003 55.32523034349425 -15.05294211415089 -0.5506579999999999
59.51514481618886 2.913903013503472 0.04438100000000002 55.76056475033881 -15.32954236052726 -0.5532749999999999
60.03668336077772 2.928688997312376 0.04371300000000002 56.19575766004974 -15.60765630387886 -0.5558959999999998
60.55491545856829 2.957795997998905 0.04499700000000002 56.63043626270626 -15.88704905948942 -0.558518
61.06873973601412 3.013770004219954 0.04628300000000002 57.06416615919321 -16.16744099218707 -0.5611389999999998
61.59561668373253 3.045785999716368 0.04756700000000002 57.4973714777803 -16.44910719370819 -0.5637619999999999
62.12352444362995 3.087644966295852 0.05275800000000002 57.92962467866802 -16.73177031501387 -0.5663829999999997
62.6388911589015 3.093700998120519 0.04571900000000002 58.35953031174048 -17.01980810278772 -0.5812339999999997
63.14110327623238 3.105859040245948 0.04016800000000002 58.78669153731857 -17.30992025329264 -0.5838549999999997
63.66656341116816 3.124653047305064 0.04926300000000002 59.21366020987897 -17.60154104098691 -0.5864789999999996
64.17247949963935 3.157646048438984 0.04859600000000001 59.63929429387485 -17.89388910165001 -0.5890989999999997
64.72169595286302 3.188441072659284 0.04987700000000003 60.06494107538114 -18.18789195610934 -0.5917249999999997
65.24677140477496 3.220243092768241 0.05507000000000001 60.48882188172722 -18.48232082100611 -0.5943439999999997
65.7808735388582 3.248177099815434 0.05244500000000001 60.91292095535733 -18.7785518651844 -0.5969689999999996
66.29296424164311 3.29032403582931 0.05373600000000001 61.33468861545929 -19.07480263689027 -0.5995849999999997
66.8284591465373 3.309446034917216 0.05892400000000001 61.75702181945046 -19.3731057703097 -0.6022089999999997
67.31785215074818 3.343006037949754 0.06021000000000001 62.17800405645862 -19.67211192965954 -0.6048289999999997
67.84752171109636 3.370547012948878 0.06540200000000002 62.59820090745457 -19.97222082465549 -0.6074499999999996
68.3615394120213 3.432795020547899 0.06515600000000002 63.01807097030872 -20.27397187099412 -0.6116019999999995
68.90989540039406 3.453368984758554 0.02432900000000001 63.43038971376928 -20.58524473591607 -0.6524289999999996
69.4259443840224 3.441066961365289 -0.04230499999999998 63.82033804921163 -20.92336102105098 -0.7268749999999996
69.95811533458716 3.421909963941729 -0.118281 64.18404202139416 -21.290131006516 -0.8028509999999995
70.47623177479335 3.34340793239436 -0.182585 64.52053915941821 -21.68272218565286 -0.8681319999999995
70.99723281029516 3.249779922963938 -0.214074 64.83879534368158 -22.09004433240194 -0.9074329999999995
71.51036543496414 3.122379053392433 -0.235963 65.14119552124608 -22.50815856099887 -0.9390879999999995
72.01698491758208 2.990514941270102 -0.23566 65.44040027261126 -22.93053022883334 -0.9417149999999995
72.54106214291899 2.866917891717605 -0.236327 65.7377093591579 -23.35256834093425 -0.9443339999999995
73.03835490684749 2.737227945962835 -0.231134 66.03390741415205 -23.77537841446953 -0.9469539999999994
73.55801607222982 2.606675910602004 -0.240296 66.32904459868745 -24.19993766290854 -0.9541629999999994
74.05361777055192 2.46287103375031 -0.274284 66.61073884515454 -24.63230902219264 -0.9949869999999993
74.56968500659607 2.302658986636168 -0.325813 66.87163869330389 -25.07900778921154 -1.046515999999999
75.08716936119814 2.232897874409494 -0.3705020000000001 67.10895673342925 -25.53803988026663 -1.098040999999999
75.55893041702981 2.028204815591679 -0.4072930000000001 67.32614175061417 -26.00611889461442 -1.135808999999999
76.04420435074393 1.78664187484408 -0.4222250000000001 67.52829888954422 -26.48196619458013 -1.164411999999999
76.58077531416265 1.518802913779901 -0.4503500000000001 67.74303676269498 -27.03171392378749 -1.196443999999999
77.0511809597365 1.29731308658296 -0.47742 67.91700286198531 -27.51756023260582 -1.223513999999999
77.50645012890342 1.031519023720714 -0.4966850000000001 68.07816691896072 -28.00921638996553 -1.250590999999999
77.97894468763313 0.7529722488680509 -0.5887930000000001 68.20967389123138 -28.50844231346155 -1.338792999999999
78.38598164414867 0.4368672350121928 -0.697538 68.28432996610906 -29.01910153947269 -1.451443999999999
78.75956765663084 0.07053527947635224 -0.8131210000000001 68.30153894399083 -29.53525239763285 -1.564097999999999
79.10361994732565 -0.3326930067090363 -0.9174090000000001 68.26172198465919 -30.04982264636224 -1.675220999999999
79.37482586681156 -0.7932068540492141 -1.043819 68.15956600894984 -30.55663518059603 -1.801631999999999
79.62410690936107 -1.270775895486402 -1.180927 67.9904970558613 -31.04503217335756 -1.938738999999999
79.78964210482276 -1.77177926722263 -1.277873 67.76386708249544 -31.50922809262488 -2.037638999999999
79.95642309881053 -2.274346298867971 -1.312417 67.51768996454453 -31.96353843352782 -2.079994999999999
80.05106899711751 -2.766741842172036 -1.396032 67.23469209589028 -32.39523417305361 -2.163609999999999
80.10874892037052 -3.274265516372105 -1.444158 66.92324221480195 -32.80743395164485 -2.227360999999999
80.18228691984721 -3.8672885412548 -1.465495 66.54685130282527 -33.2629118492026 -2.248697999999999
80.24472488943411 -4.396680218290037 -1.463783 66.21646520013364 -33.6594079817054 -2.252845999999999
80.3191259009061 -4.902770577818879 -1.462926 65.88451902464816 -34.05584619357651 -2.253941999999999
80.38713593821781 -5.428963959725825 -1.463172 65.55144675438018 -34.45133152889767 -2.258093999999999
80.43846493204536 -5.942205941502685 -1.461883 65.21807780259387 -34.84498647139969 -2.260711999999999
80.48193091913467 -6.459318261696125 -1.469771 64.87964263901317 -35.23603867877144 -2.272504999999999
80.56354293344661 -6.971393325994942 -1.472396 64.53976575840626 -35.62584453708092 -2.275129999999999
80.63429488491424 -7.494537200364664 -1.475017 64.19931404716934 -36.01424719165425 -2.277750999999999
80.66978190485527 -8.027335464419075 -1.463965 63.85802522189874 -36.40155198039616 -2.280370999999999
80.74594794768326 -8.543004866245996 -1.477288 63.51360044204585 -36.78768872366821 -2.293693999999999
80.78945898396053 -9.061952284102093 -1.531869 63.15428928956512 -37.15887285926861 -2.348275999999999
80.8096499903162 -9.587255456038319 -1.532366 62.78341100866613 -37.51830616066999 -2.358537999999999
80.84367796514881 -10.10659953155419 -1.531082 62.41155191669505 -37.8772192515702 -2.361159999999999
80.84058198257929 -10.62622518424179 -1.525892 62.03875800114974 -38.23515116309161 -2.363782999999999
80.87284898448087 -11.1514351704916 -1.51875 61.66502492039402 -38.59210523843829 -2.366405999999999
80.90495900220598 -11.69328143279824 -1.516488 61.29059923001456 -38.94784793541585 -2.369026999999999
80.94959996913586 -12.21247270988918 -1.515204 60.91500037585229 -39.30283679379058 -2.371649999999999
80.97628694727739 -12.73321435331334 -1.535912 60.53745971460135 -39.65573947046764 -2.386497999999999
80.94638398333196 -13.26541307432292 -1.600168 60.14008858618586 -39.98523854099017 -2.462471999999999
80.90966599829403 -13.80536965295101 -1.674613 59.7192516456361 -40.28384452011262 -2.536917999999999
80.83952197417943 -14.31933485409406 -1.724441 59.27750063041795 -40.55261256071778 -2.594557999999999
80.75413099695726 -14.81883269901314 -1.727063 58.8321196406925 -40.81456455301765 -2.597179999999999
80.68198095128578 -15.34472578973668 -1.717966 58.3860548577853 -41.07534842573871 -2.599801999999999
80.6012899007533 -15.93351813606978 -1.715102 57.87567972224392 -41.37180950446988 -2.602797999999999
80.52749884282274 -16.46670351980343 -1.711868 57.42770663294509 -41.63034155747368 -2.605421999999999
80.45542283799411 -16.98775653077453 -1.708631 56.9795136466969 -41.88743654660581 -2.608044999999999
80.36763277766012 -17.51195488090208 -1.70344 56.53064535139924 -42.14335672321497 -2.610666999999999
80.30572175206765 -18.02608005508987 -1.758188 56.07684639469436 -42.38832766442754 -2.657601999999999
80.18455775432824 -18.52950580484374 -1.824821 55.60625782056913 -42.59984848064414 -2.732046999999999
80.05599567736805 -19.0259711007009 -1.900795 55.1207418308128 -42.77519149904208 -2.808021999999999
79.85384178243558 -19.52923871901832 -1.968961 54.62264057029548 -42.91359657724351 -2.883999999999999
79.6501936827304 -20.00271596223278 -2.041455 54.11610658901649 -43.01411956748784 -2.958447999999999
79.39947067984019 -20.44564893458296 -2.117435 53.60272134551342 -43.07609263456579 -3.034426999999999
79.08702768319891 -20.91217498234478 -2.196669 53.01315289575741 -43.0990146556441 -3.121473999999999
78.76158563533271 -21.32621605178192 -2.271114 52.49754532210695 -43.07762865808099 3.087266007179588
78.39034279431714 -21.72003483204123 -2.266604 51.98193088321259 -43.03907865763038 3.080058007179588
78.14415091315681 -22.19487187526737 -2.265322 51.46640609113995 -42.99935367188568 3.077434007179587
77.79659099388759 -22.56278574503084 -2.266963 50.95229329286033 -42.95838068509024 3.074816007179587
77.47217693140578 -22.97535175947684 -2.267634 50.43698777351696 -42.91595472216872 3.072192007179587
77.1280420059463 -23.38709867062765 -2.254628 49.92268322008142 -42.87225275719749 3.069573007179588
76.80122307265759 -23.7871505889208 -2.253344 49.40801475340895 -42.82716072881924 3.066951007179588
76.48465416503448 -24.21002640593088 -2.252057 48.89394030319567 -42.78076369812413 3.064332007179587
76.25037487732297 -24.71506461917953 -2.248821 48.37910303044845 -42.73293568166623 3.061708007179587
75.90636204587345 -25.10805348295931 -2.251443 47.86480709596363 -42.68379769078982 3.059086007179588
75.58599435393327 -25.50022710677187 -2.264594 47.35055564829781 -42.6296326949927 3.038123007179588
75.22368106062335 -25.88493145446937 -2.32223 46.84021381091204 -42.55098072912998 2.980486007179588
74.85453887584634 -26.24575872183684 -2.343568 46.33452429589072 -42.44763983395487 2.950359007179588
74.48064508815256 -26.62449551013362 -2.336851 45.82840931315177 -42.34208283855337 2.949264007179587
74.13322015916529 -27.01195347811322 -2.348643 45.32324542773888 -42.23364986610517 2.937472007179588
73.79915487899265 -27.39496672870571 -2.375718 44.82068079550765 -42.11258395401408 2.910397007179588
73.40021354976265 -27.78297604713156 -2.362715 44.31950238359266 -41.98690885802522 2.907775007179588
73.00233563402574 -28.1111590147174 -2.363809 43.81859909214956 -41.86014279219759 2.906681007179587
72.63191438136757 -28.48047926929298 -2.35917 43.31810908665884 -41.73178579371623 2.902531007179587
72.26549033110065 -28.84261031391964 -2.356356 42.81812796771047 -41.60263376621339 2.901439007179587
71.87925722633726 -29.23422241742539 -2.352694 42.318342631811 -41.47154468362283 2.897288007179588
71.46688018839852 -29.65155645069227 -2.35081 41.74730453482283 -41.31972066060929 2.894290007179587
71.11760209656408 -30.05253259183598 -2.345619 41.24833260399205 -41.18555368477632 2.891668007179588
70.74115720405729 -30.42406848398471 -2.371162 40.75196377266941 -41.04405169481406 2.866125007179587
70.38267808911351 -30.79577156966047 -2.364995 40.25690263929692 -40.89586766172455 2.863502007179588
69.99743388794893 -31.16890276979153 -2.367619 39.76197467657768 -40.74630668107918 2.860879007179587
69.62797893977014 -31.53973672060437 -2.363407 39.26744053436704 -40.59544864493302 2.858255007179587
69.25073821661209 -31.90296144239079 -2.358214 38.77420514153592 -40.44357153911032 2.855636007179588
68.8609568799411 -32.27408279380023 -2.357908 38.28046882894949 -40.2901224483913 2.853012007179588
68.50700990933254 -32.63385376633238 -2.352719 37.78713814063988 -40.13537754384354 2.850388007179588
68.13585919129754 -33.02275744404474 -2.349484 37.29421287451697 -39.97933946937572 2.847764007179588
67.77785792065545 -33.41433267235759 -2.352106 36.80195706272281 -39.82209052583073 2.845142007179588
67.42973797309666 -33.78760665968255 -2.344959999999999 36.31075819778774 -39.66376057559541 2.842523007179588
67.04871168074169 -34.16430495279389 -2.339771 35.81907573411755 -39.50384943968862 2.839899007179588
66.68853845085957 -34.53434819359774 -2.342395 35.3278143674411 -39.34264933028907 2.837275007179588
66.32195017416632 -34.91940648445976 -2.335253 34.83697956176042 -39.18016139265315 2.834651007179588
65.95046818090779 -35.30085347105198 -2.333966 34.34746787393654 -39.01668649443204 2.832032007179587
65.59329205859412 -35.67540659882017 -2.33366 33.85749094996996 -38.85162652651719 2.829408007179588
65.2178612689291 -36.05970837932539 -2.324564 33.36820409301913 -38.68536958089206 2.826786007179588
64.87042817379859 -36.44905551545192 -2.327188 32.87909876192726 -38.51774147172786 2.824162007179588
64.49242401284549 -36.83402261434649 -2.380239 32.39462130679888 -38.33926329149406 2.771110007179588
64.0939976851402 -37.17431598153708 -2.430744999999999 31.92732393988497 -38.11796210873217 2.708886007179588
63.6881327831583 -37.53066589213041 -2.431411 31.46210849349978 -37.89446590990354 2.706267007179588
63.30012391736959 -37.87781881228643 -2.426223 30.99666019957599 -37.669228777306 2.703642007179588
62.90572262141644 -38.22207107298033 -2.424935 30.53282017929107 -37.44326677088566 2.701024007179588
62.51007956221526 -38.57019112269711 -2.427559 30.06855495450695 -37.21558967058817 2.698400007179588
62.13043856234588 -38.90578812479023 -2.422365 29.60575878391667 -36.98712659098377 2.695781007179588
61.73801079207385 -39.26088592721419 -2.417176 29.14279104120462 -36.75719271306225 2.693157007179588
61.36290642089244 -39.60069425915937 -2.417291 28.68094785073613 -36.52681462764707 2.692066007179588
60.97154011915169 -39.9790305471307 -2.41363 28.21901652606119 -36.29480747446934 2.687915007179588
60.58657406331019 -40.32359459276657 -2.412343 27.75841475808658 -36.06195758780037 2.685296007179588
60.19528594914418 -40.66782069670296 -2.407579 27.29755796694095 -35.8274636989278 2.684200007179588
59.79933764023392 -41.03082697682292 -2.396102 26.8383891086648 -35.59179777076638 2.680052007179588
59.41417751785949 -41.38164408368512 -2.397197 26.3789880123632 -35.35481472667213 2.678957007179588
59.02534675552601 -41.72380284192275 -2.387672 25.92111309107091 -35.11664477343038 2.674810007179588
58.59639559932748 -42.15011699637825 -2.390672 25.39743545924334 -34.84245196917496 2.671810007179588
58.22110526311811 -42.51699436564763 -2.385478 24.94096950949789 -34.60194099559937 2.669192007179588
57.7909391146212 -42.90868655490846 -2.372853 24.41878747289548 -34.32490998648984 2.666192007179588
57.41887384250236 -43.28485587019766 -2.37785 23.9632935166522 -34.08221101595069 2.665101007179588
57.02865180500818 -43.64499691012853 -2.372661 23.50770456956704 -33.83798604203544 2.662478007179588
56.66671603236537 -44.01980775817604 -2.37528 23.05349318597898 -33.59290184602513 2.659858007179588
56.27545591452549 -44.36394692785477 -2.363807 22.59913045531355 -33.34606199145427 2.655706007179588
55.90942754212026 -44.75530324937416 -2.366426 22.14620933444333 -33.09859893589874 2.653087007179588
55.54835053929392 -45.12866419287381 -2.361237 21.6934229585172 -32.84921473551505 2.650464007179588
55.16475680279228 -45.50801993185255 -2.356044 21.24210485230593 -32.59883767882481 2.647844007179588
54.80376771879794 -45.88235201837674 -2.354762 20.79060045602156 -32.34680647384759 2.645220007179588
54.4284306038552 -46.25671713028134 -2.349569 20.3406042740654 -32.0940673849488 2.642601007179588
54.0589165546037 -46.62151718306887 -2.352192 19.89056767794814 -31.83975160478985 2.639978007179588
53.69027355980054 -46.96487921466563 -2.424434 19.44820272104237 -31.57282567751647 2.571642007179588
53.28159472556794 -47.30555305588678 -2.467973 19.03360679875888 -31.2651066791951 2.512478007179588
52.8825206714527 -47.63165109548449 -2.469615 18.62112905896705 -30.95511587509611 2.509859007179588
52.47156147174167 -47.96252026005051 -2.468326999999999 18.20940038172009 -30.64420811905827 2.507241007179588
52.05802875538629 -48.30308803991782 -2.462162 17.79770218430263 -30.33155398121012 2.504617007179588
51.53323071956303 -48.54149100227578 -2.462826999999999 17.38771021870936 -30.01835700917222 2.501999007179588
51.09562758354504 -48.87457708887259 -2.449825 16.97772413554499 -29.70345995033075 2.499376007179588
50.84863021650315 -49.37927334102073 -2.452449 16.56860631200578 -29.38751908201436 2.496752007179588
50.44386431317729 -49.71316426127598 -2.447255 16.16105321426065 -29.07108001756939 2.494134007179588
50.03408424751487 -50.07730035932443 -2.448901 15.75359312979162 -28.75299595223739 2.491511007179588
49.65117020929173 -50.38860139534882 -2.443712 15.34693235060365 -28.43381612622334 2.488887007179588
49.24650924113027 -50.73715737129973 -2.442423999999999 14.941918055576 -28.11420990256486 2.486269007179588
48.84822333574569 -51.08487229590551 -2.443519999999999 14.53682792033548 -27.79303679946254 2.485174007179588
48.43120118038953 -51.40746136985425 -2.432045999999999 14.1326929714604 -27.47073884284715 2.481022007179588
48.03857313836676 -51.74546640537921 -2.429786999999999 13.72922521977217 -27.14753103607826 2.478399007179588
47.62681650656002 -52.10008808799307 -2.432404999999999 13.32730428426222 -26.82404609542207 2.475780007179588
47.21640944856139 -52.42817619762693 -2.425688 12.925605032015 -26.49864190451476 2.474685007179589
46.80662277538825 -52.76809687851394 -2.415185999999999 12.52563439155737 -26.17274619398236 2.470539007179588
46.40824280845383 -53.09265684948408 -2.409996999999999 12.12575916602297 -25.84511001734271 2.467915007179588
46.00744500315378 -53.45761567748131 -2.404807999999999 11.72677801721399 -25.51645490574581 2.465292007179588
45.62779775456161 -53.82849093369741 -2.407430999999999 11.3286261709907 -25.18672503130422 2.462668007179588
45.25066480202541 -54.19027289927045 -2.401259999999999 10.9320970814345 -24.85658296771529 2.460050007179588
44.85310177481053 -54.54200692817948 -2.429183999999999 10.53822510826088 -24.52199397341332 2.436032007179588
44.45261849991405 -54.85840211804223 -2.443013999999999 10.15710776724264 -24.17216069131844 2.410483007179589
